33052,אוטומטים ושפות פורמליות,150101.01.5780.15, פריאנטי חיים,ה,18:00,19:30,,,תרגיל,0/30,
33052,אוטומטים ושפות פורמליות,150101.01.5780.16, פריאנטי חיים,ד,17:00,18:30,,,תרגיל,0/30,
33052,אוטומטים ושפות פורמליות,150101.01.5780.17, פריאנטי חיים,ד,18:45,20:15,,,תרגיל,0/30,
33308,אוטומטים ושפות פורמליות,150101.10.5780.01, מרכוס איתן,א,17:00,18:30,,,שעור,0/--,
33308,אוטומטים ושפות פורמליות,150101.10.5780.01, מרכוס איתן,ד,13:30,14:15,,,שעור,0/--,
33308,אוטומטים ושפות פורמליות,150101.10.5780.11, מרכוס איתן,ד,14:30,16:00,,,תרגיל,0/30,
32863,בסיסי נתונים,150221.10.5780.01, גולדשטיין משה,א,14:30,17:00,,,שעור,0/--,
33267,אנגלית למדעי  המחשב,150790.02.5780.01, נורין אברהם,ד,19:45,22:15,,,שעור,0/30,
33267,אנגלית למדעי  המחשב,150790.02.5780.02, קדם יונתן,ד,19:45,22:15,,,שעור,0/30,
33057,ניתוח מערכות ממוחשבות,151002.01.5780.01, סיזל דן,ג,14:30,17:00,,,שעור,0/80,
33057,ניתוח מערכות ממוחשבות,151002.01.5780.02, סיזל דן,ה,18:00,20:30,,,שעור,0/80,
33057,ניתוח מערכות ממוחשבות,151002.01.5780.41, דיין דוד,ב,14:30,16:00,,,פרוייקט-במ"מ,0/16,פעם בשבועיים שעתיים
33057,ניתוח מערכות ממוחשבות,151002.01.5780.42, דיין דוד,ב,14:30,16:00,,,פרוייקט-במ"מ,0/16,פעם בשבועיים שעתיים
33057,ניתוח מערכות ממוחשבות,151002.01.5780.43, גלר ברוך,א,18:45,20:15,,,פרוייקט-במ"מ,0/16,פעם בשבועיים שעתיים
33057,ניתוח מערכות ממוחשבות,151002.01.5780.44, גלר ברוך,א,18:45,20:15,,,פרוייקט-במ"מ,0/16,פעם בשבועיים שעתיים
33057,ניתוח מערכות ממוחשבות,151002.01.5780.46, גלר ברוך,ג,17:00,18:30,,,פרוייקט-במ"מ,0/16,פעם בשבועיים שעתיים
